Student_id,Time_used(seconds),Sex,County,Total_Rater_1,Total_Rater_2,Total_Average,Asp_25_Rater_1,Asp_25_Rater_2,Asp_25_Average,Asp_28_Rater_1,Asp_28_Rater_2,Asp_28_Average,Asp_34_Rater_1,Asp_34_Rater_2,Asp_34_Average,Asp_35_Rater_1,Asp_35_Rater_2,Asp_35_Average,Asp_39_Rater_1,Asp_39_Rater_2,Asp_39_Average,Asp_40_Rater_1,Asp_40_Rater_2,Asp_40_Average,Asp_41_Rater_1,Asp_41_Rater_2,Asp_41_Average,Asp_42_Rater_1,Asp_42_Rater_2,Asp_42_Average,Asp_43_Rater_1,Asp_43_Rater_2,Asp_43_Average,word_count,sent_count,word_len,sent_len,LIX,SMOG,FK,lemma_count,TTR,RTTR,Uber,Maas,MTLD,CVV,LD,A,D,I,J,K,N,P,S,V,SV_ratio,F-index,A_TTR,D_TTR,J_TTR,K_TTR,P_TTR,S_TTR,V_TTR,S_abstr,rare_5000,rare_4000,rare_3000,rare_2000,rare_1000,n_cases,Nom,Gen,Par,Add,Ill,AddIll,Ine,Ela,All,Ade,Abl,Tra,Ter,Ess,Abe,Com,Sing,Plur,S_cases,S_Plur,A_cases,A_Plur,A_Pos,A_Cmp,A_Sup,P_cases,P_Plur,P_Prs,P_Reflex,P_Dem,P_Ind,P_IntRel,V_Fin,V_Ind,V_Cnd,V_Imp,V_Prs1,V_Prs2,V_Prs3,V_Pres,V_Past,V_Sing,V_Plur,V_Neg,V_Pass,V_NonFin,V_Inf,V_Part,V_Conv,J_Sub,K_Post,replaced_words,replaced_word_ratio,wordorder_errors,wordorder_error_ratio,missing_words,missing_word_ratio,unnecessary_words,unnecessary_word_ratio,whitespace_errors,whitespace_error_ratio,misc_errors,misc_error_ratio,replaced_punct,replaced_punct_ratio,unnecessary_punct,unnecessary_punct_ratio,missing_punct,missing_punct_ratio,error_count,spelling_errors,spell_error_word_ratio,paragraph_count,mean_word_count,mean_sent_count,std_word_count,std_sent_count,diff_word_count,diff_sent_count,errors_per_word,errors_per_sent
id_ b8QPAq,4329,M,Valga maakond,18.0,12.0,15.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.5,1.0,1.0,1.0,2.0,1.0,1.5,2.0,1.0,1.5,2.0,1.0,1.5,3.0,1.0,2.0,415,28,5.860240963855421,14.821428571428571,51,16.084390811093357,17.60047762478486,205,0.4837092731829573,9.662085164409946,49.386038536194526,0.0202486376644101,141.54325371207233,3.0154242661945,0.5012531328320802,0.053012048192771,0.1493975903614458,0.0,0.1132530120481927,0.0289156626506024,0.0144578313253012,0.108433734939759,0.2987951807228916,0.2337349397590361,1.2783505154639174,44.4578313253012,0.9090909090909092,0.5161290322580645,0.1489361702127659,0.5833333333333334,0.2888888888888888,0.6532258064516129,0.4329896907216495,2.3255813953488373,0.072289156626506,0.0795180722891566,0.0987951807228915,0.1397590361445783,0.1879518072289156,11,0.3908629441624365,0.1675126903553299,0.1979695431472081,0.015228426395939,0.0,0.015228426395939,0.0609137055837563,0.0609137055837563,0.0558375634517766,0.0203045685279187,0.0,0.0101522842639593,0.0050761421319796,0.0,0.0,0.0101522842639593,0.7208121827411168,0.2741116751269035,9,0.2903225806451613,5,0.2727272727272727,0.7272727272727273,0.2272727272727272,0.0,6,0.2666666666666666,0.1111111111111111,0.0888888888888888,0.4666666666666667,0.2,0.1333333333333333,0.6597938144329897,0.5876288659793815,0.0721649484536082,0.0,0.0309278350515463,0.0,0.4639175257731959,0.4948453608247423,0.2268041237113402,0.3711340206185567,0.1237113402061855,0.0618556701030927,0.0721649484536082,0.2268041237113402,0.1546391752577319,0.0618556701030927,0.0103092783505154,0.3404255319148936,1.0,11,0.3928571429,1,0.03571428571,2,0.07142857143,1,0.03571428571,0,0.0,4,0.1428571429,0,0.0,6,0.2142857143,3,0.1071428571,28,4,0.0096385542168674,5,82.0,5.6,54.58479641805033,3.049590136395381,135,7,0.0674698795180722,1.0
id_ nr6Vtn,3188,N,Valga maakond,12.0,10.0,11.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.5,1.0,2.0,1.5,2.0,1.0,1.5,0.0,1.0,0.5,0.0,0.0,0.0,412,24,6.104368932038835,17.166666666666668,57,18.062587368997235,19.888980582524272,221,0.5409429280397022,10.859353494230447,58.56902556809655,0.017073871219478,151.66666666666666,3.857142857142857,0.56575682382134,0.0898058252427184,0.1262135922330097,0.0,0.0922330097087378,0.0194174757281553,0.0072815533980582,0.1189320388349514,0.308252427184466,0.2378640776699029,1.2959183673469388,46.72330097087378,0.7837837837837838,0.6346153846153846,0.2105263157894736,0.75,0.2448979591836734,0.6141732283464567,0.5510204081632653,2.265060240963856,0.0776699029126213,0.0898058252427184,0.1067961165048543,0.145631067961165,0.1941747572815534,12,0.3842592592592592,0.1851851851851851,0.2037037037037037,0.0046296296296296,0.0,0.0046296296296296,0.0509259259259259,0.0138888888888888,0.0231481481481481,0.037037037037037,0.0046296296296296,0.0462962962962962,0.0046296296296296,0.0,0.0,0.0185185185185185,0.6666666666666666,0.3101851851851852,12,0.2755905511811024,6,0.2162162162162162,0.8918918918918919,0.027027027027027,0.054054054054054,9,0.4693877551020408,0.1020408163265306,0.0408163265306122,0.3469387755102041,0.2857142857142857,0.2244897959183673,0.6326530612244898,0.5816326530612245,0.0510204081632653,0.0,0.0204081632653061,0.0,0.4387755102040816,0.6326530612244898,0.0918367346938775,0.3469387755102041,0.1122448979591836,0.1020408163265306,0.0612244897959183,0.2244897959183673,0.1020408163265306,0.0918367346938775,0.0306122448979591,0.3421052631578947,0.875,15,0.4054054054,6,0.1621621622,0,0.0,3,0.08108108108,0,0.0,2,0.05405405405,0,0.0,2,0.05405405405,9,0.2432432432,37,4,0.0097087378640776,5,81.6,4.6,27.44631122755843,1.51657508881031,58,4,0.0898058252427184,1.5416666666666667
id_ wzOjUE,6870,N,Valga maakond,20.0,21.0,20.5,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.5,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,483,23,6.107660455486543,21.0,58,19.154921650237387,21.061697722567285,249,0.5182012847965739,11.19842448386249,57.46554607537563,0.0174017314424948,263.4302544769086,3.438419298562535,0.5074946466809421,0.0641821946169772,0.165631469979296,0.0,0.0993788819875776,0.0269151138716356,0.0020703933747412,0.1159420289855072,0.2981366459627329,0.2277432712215321,1.309090909090909,43.99585921325051,0.935483870967742,0.5625,0.1666666666666666,0.9230769230769232,0.2857142857142857,0.6319444444444444,0.4636363636363636,2.238636363636364,0.082815734989648,0.0890269151138716,0.1076604554865424,0.124223602484472,0.186335403726708,12,0.3275862068965517,0.2155172413793103,0.168103448275862,0.0043103448275862,0.0043103448275862,0.0086206896551724,0.0603448275862069,0.043103448275862,0.0387931034482758,0.043103448275862,0.0,0.0387931034482758,0.0,0.0086206896551724,0.0,0.0301724137931034,0.728448275862069,0.2543103448275862,12,0.2569444444444444,4,0.2580645161290322,0.8064516129032258,0.1290322580645161,0.032258064516129,9,0.25,0.1071428571428571,0.0714285714285714,0.4642857142857143,0.3035714285714286,0.0535714285714285,0.6,0.5272727272727272,0.0727272727272727,0.0,0.0181818181818181,0.0,0.4,0.5454545454545454,0.109090909090909,0.3,0.1181818181818181,0.0909090909090909,0.0727272727272727,0.209090909090909,0.1454545454545454,0.0545454545454545,0.009090909090909,0.5416666666666666,0.7692307692307693,10,0.5,5,0.25,2,0.1,3,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20,2,0.0041407867494824,5,95.8,4.4,54.006481092550366,2.1908902300206643,116,4,0.041407867494824,0.8695652173913043
id_ 1QrtTQ,4257,M,Valga maakond,7.0,11.0,9.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.5,0.0,1.0,0.5,0.0,0.0,0.0,2.0,3.0,2.5,404,27,6.03960396039604,14.962962962962964,49,16.18397175987059,18.927733773377337,182,0.4478371501272264,8.878025592573602,44.42333286922212,0.0225106928141546,158.71153846153845,3.2739502134271987,0.5165394402035624,0.0544554455445544,0.1014851485148514,0.0,0.1188118811881188,0.0173267326732673,0.0099009900990099,0.1311881188118812,0.2896039603960396,0.2772277227722772,1.0446428571428572,42.57425742574257,0.7272727272727273,0.5853658536585366,0.1875,0.5714285714285714,0.2264150943396226,0.5641025641025641,0.4375,2.074074074074074,0.0519801980198019,0.0569306930693069,0.0668316831683168,0.099009900990099,0.146039603960396,11,0.3724489795918367,0.1122448979591836,0.2142857142857142,0.010204081632653,0.0051020408163265,0.0153061224489795,0.0255102040816326,0.0153061224489795,0.0306122448979591,0.0459183673469387,0.0,0.0459183673469387,0.0,0.0,0.0,0.1071428571428571,0.6071428571428571,0.3775510204081632,11,0.3247863247863248,6,0.3181818181818182,0.7272727272727273,0.2727272727272727,0.0,7,0.490566037735849,0.2264150943396226,0.0566037735849056,0.320754716981132,0.2452830188679245,0.1509433962264151,0.5892857142857143,0.5714285714285714,0.0178571428571428,0.0,0.0446428571428571,0.0089285714285714,0.4107142857142857,0.5357142857142857,0.1696428571428571,0.2857142857142857,0.1785714285714285,0.0982142857142857,0.0982142857142857,0.2767857142857142,0.1428571428571428,0.1160714285714285,0.0178571428571428,0.3958333333333333,0.2857142857142857,15,0.4166666667,1,0.02777777778,1,0.02777777778,3,0.08333333333,2,0.05555555556,1,0.02777777778,0,0.0,0,0.0,13,0.3611111111,36,3,0.0074257425742574,7,57.142857142857146,3.7142857142857135,25.1026464171182,2.288688541085317,74,7,0.0891089108910891,1.3333333333333333
id_ TxSd4y,3396,N,Valga maakond,7.0,11.0,9.0,0.0,1.0,0.5,1.0,2.0,1.5,1.0,1.0,1.0,1.0,2.0,1.5,2.0,2.0,2.0,1.0,2.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,421,29,5.463182897862233,14.517241379310343,45,15.036891161455074,15.77386190515194,186,0.4358353510895884,8.857220963492212,43.68732734416684,0.0228899330948319,103.25,2.981513554710607,0.4552058111380145,0.0403800475059382,0.166270783847981,0.0,0.0902612826603325,0.0237529691211401,0.014251781472684,0.166270783847981,0.2470308788598574,0.2470308788598574,1.0,36.57957244655583,0.8235294117647058,0.6142857142857143,0.1842105263157894,0.8,0.1857142857142857,0.5480769230769231,0.4134615384615384,2.388888888888889,0.0403800475059382,0.0498812351543943,0.0570071258907363,0.1092636579572446,0.1425178147268408,12,0.3553299492385787,0.2030456852791878,0.1472081218274111,0.0101522842639593,0.0101522842639593,0.0203045685279187,0.065989847715736,0.0507614213197969,0.0456852791878172,0.0304568527918781,0.0,0.0456852791878172,0.0050761421319796,0.0,0.0,0.0253807106598984,0.7360406091370558,0.2588832487309644,11,0.2403846153846154,5,0.1764705882352941,0.7058823529411765,0.2941176470588235,0.0,10,0.3142857142857143,0.2142857142857142,0.0571428571428571,0.4142857142857143,0.1285714285714285,0.1857142857142857,0.7115384615384616,0.5769230769230769,0.1346153846153846,0.0,0.0288461538461538,0.0192307692307692,0.4230769230769231,0.7115384615384616,0.048076923076923,0.2884615384615384,0.1826923076923076,0.0865384615384615,0.0576923076923076,0.1923076923076923,0.1346153846153846,0.048076923076923,0.0096153846153846,0.5789473684210527,0.8,16,0.2909090909,3,0.05454545455,2,0.03636363636,1,0.01818181818,2,0.03636363636,6,0.1090909091,0,0.0,1,0.01818181818,24,0.4363636364,55,8,0.0190023752969121,5,84.0,5.6,33.54847239443251,1.51657508881031,81,4,0.1306413301662707,1.896551724137931
id_ CTowMQ,5169,M,Valga maakond,14.0,12.0,13.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.5,1.0,0.0,0.5,2.0,2.0,2.0,448,29,6.089285714285714,15.448275862068966,55,17.242529884455738,19.46072044334976,246,0.5460674157303371,11.519304754301446,61.464001363995806,0.0162696859593943,294.66216216216213,3.3606722016672235,0.5123595505617977,0.0959821428571428,0.1763392857142857,0.0,0.078125,0.0178571428571428,0.0089285714285714,0.1450892857142857,0.25,0.2276785714285714,1.0980392156862746,40.73660714285714,0.9069767441860463,0.620253164556962,0.2285714285714285,0.875,0.3230769230769231,0.6696428571428571,0.4705882352941176,2.6,0.0982142857142857,0.1116071428571428,0.1339285714285714,0.1852678571428571,0.2388392857142857,12,0.3125,0.25,0.1651785714285714,0.0,0.0,0.0,0.0446428571428571,0.0357142857142857,0.0133928571428571,0.03125,0.0133928571428571,0.0401785714285714,0.0,0.0089285714285714,0.0089285714285714,0.0401785714285714,0.7410714285714286,0.21875,10,0.1607142857142857,7,0.1395348837209302,0.9069767441860463,0.0697674418604651,0.0232558139534883,11,0.3538461538461538,0.2923076923076923,0.1076923076923077,0.2153846153846154,0.2615384615384615,0.123076923076923,0.5686274509803921,0.4411764705882353,0.1274509803921568,0.0,0.088235294117647,0.0196078431372549,0.2941176470588235,0.5588235294117647,0.0686274509803921,0.2745098039215686,0.1274509803921568,0.0784313725490196,0.0098039215686274,0.284313725490196,0.196078431372549,0.0588235294117647,0.0294117647058823,0.4285714285714285,0.625,13,0.5909090909,2,0.09090909091,0,0.0,1,0.04545454545,0,0.0,1,0.04545454545,1,0.04545454545,1,0.04545454545,3,0.1363636364,22,5,0.0111607142857142,5,89.0,5.6,31.0322412983658,2.073644135332772,81,5,0.0491071428571428,0.7586206896551724
id_ zS9Jd4,4595,N,Valga maakond,7.0,11.0,9.0,0.0,0.0,0.0,1.0,2.0,1.5,1.0,1.0,1.0,0.0,1.0,0.5,1.0,2.0,1.5,1.0,1.0,1.0,1.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,422,42,5.739336492890995,10.047619047619047,46,14.138980108339055,15.675490859851053,219,0.5215311004784688,10.662728539370503,55.95668022533598,0.0178709672549019,225.636815920398,3.807886552931954,0.5167464114832536,0.0687203791469194,0.1090047393364928,0.0,0.1184834123222748,0.0189573459715639,0.0047393364928909,0.1492890995260663,0.2559241706161137,0.2748815165876777,0.9310344827586208,40.521327014218,0.896551724137931,0.782608695652174,0.16,0.75,0.238095238095238,0.6481481481481481,0.5,2.2976190476190474,0.0687203791469194,0.0805687203791469,0.0924170616113744,0.1327014218009478,0.1895734597156398,11,0.3861386138613861,0.1435643564356435,0.2277227722772277,0.0148514851485148,0.0,0.0148514851485148,0.0693069306930693,0.0247524752475247,0.0247524752475247,0.0495049504950495,0.0,0.0297029702970297,0.0,0.0099009900990099,0.0,0.0148514851485148,0.6831683168316832,0.3118811881188119,9,0.3796296296296296,5,0.2413793103448276,0.896551724137931,0.1034482758620689,0.0,9,0.238095238095238,0.0476190476190476,0.238095238095238,0.2063492063492063,0.3015873015873015,0.1587301587301587,0.6120689655172413,0.5603448275862069,0.0517241379310344,0.0,0.0,0.0172413793103448,0.4482758620689655,0.6120689655172413,0.0775862068965517,0.3275862068965517,0.1379310344827586,0.0603448275862069,0.1206896551724138,0.3189655172413793,0.2155172413793103,0.0775862068965517,0.0258620689655172,0.28,1.0,20,0.5555555556,5,0.1388888889,1,0.02777777778,2,0.05555555556,1,0.02777777778,2,0.05555555556,0,0.0,2,0.05555555556,3,0.08333333333,36,7,0.0165876777251184,6,70.0,6.833333333333333,24.33105012119288,2.401388487243717,66,7,0.0853080568720379,0.8571428571428571
id_ Zw46x1,4189,M,Valga maakond,13.0,14.0,13.5,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,2.5,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,479,28,6.160751565762004,17.107142857142858,57,18.049573434177617,20.64337235311661,228,0.4732334047109208,10.22666037575872,50.493253184181214,0.0198046261022707,172.4615019011407,3.1875,0.5310492505353319,0.0501043841336116,0.1607515657620041,0.0,0.068893528183716,0.0125260960334029,0.0041753653444676,0.1377870563674321,0.2964509394572025,0.267223382045929,1.109375,39.66597077244259,0.875,0.5584415584415584,0.2424242424242424,1.0,0.2272727272727272,0.5915492957746479,0.3984375,2.2911392405063293,0.0960334029227557,0.1085594989561586,0.1294363256784968,0.1565762004175365,0.2129436325678496,12,0.3247863247863248,0.2094017094017094,0.2606837606837607,0.0,0.0085470085470085,0.0085470085470085,0.0256410256410256,0.0299145299145299,0.0085470085470085,0.0299145299145299,0.0,0.0384615384615384,0.0,0.0042735042735042,0.0042735042735042,0.047008547008547,0.7649572649572649,0.2264957264957265,11,0.2253521126760563,5,0.2083333333333333,0.9166666666666666,0.0833333333333333,0.0,8,0.2424242424242424,0.106060606060606,0.1818181818181818,0.3939393939393939,0.1212121212121212,0.1969696969696969,0.5546875,0.4375,0.1171875,0.0,0.0,0.0,0.328125,0.546875,0.0625,0.265625,0.0625,0.0859375,0.078125,0.3046875,0.2109375,0.0546875,0.0390625,0.303030303030303,0.8333333333333334,12,0.4285714286,5,0.1785714286,1,0.03571428571,1,0.03571428571,3,0.1071428571,3,0.1071428571,0,0.0,1,0.03571428571,2,0.07142857143,28,13,0.0271398747390396,4,118.75,6.75,88.56024314931993,3.8622100754188224,181,8,0.0584551148225469,1.0
id_ oY5uXV,6247,N,Valga maakond,13.0,6.0,9.5,1.0,0.0,0.5,3.0,2.0,2.5,2.0,1.0,1.5,2.0,0.0,1.0,2.0,1.0,1.5,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,418,31,5.562200956937799,13.483870967741936,50,15.653508465845997,16.910336471677727,174,0.4148681055155875,8.471846448926977,41.37116575867075,0.0241714242676474,111.27393617021276,2.5712973861329003,0.4748201438848921,0.055023923444976,0.1578947368421052,0.0,0.1052631578947368,0.0071770334928229,0.0,0.145933014354067,0.2392344497607655,0.2894736842105263,0.8264462809917356,35.4066985645933,0.782608695652174,0.5757575757575758,0.25,1.0,0.2459016393442623,0.5,0.3305785123966942,2.130434782608696,0.0526315789473684,0.055023923444976,0.0669856459330143,0.0933014354066985,0.1172248803827751,13,0.4076086956521739,0.1630434782608695,0.1684782608695652,0.0163043478260869,0.0,0.0163043478260869,0.0326086956521739,0.0326086956521739,0.0271739130434782,0.0543478260869565,0.0054347826086956,0.0217391304347826,0.0108695652173913,0.0,0.0054347826086956,0.0489130434782608,0.782608695652174,0.2119565217391304,13,0.2,4,0.1739130434782608,0.8695652173913043,0.1304347826086956,0.0,7,0.2459016393442623,0.2459016393442623,0.180327868852459,0.2295081967213114,0.2295081967213114,0.1147540983606557,0.5619834710743802,0.4958677685950413,0.0661157024793388,0.0,0.0082644628099173,0.0,0.396694214876033,0.512396694214876,0.0991735537190082,0.2975206611570248,0.1074380165289256,0.0826446280991735,0.0743801652892562,0.3223140495867768,0.256198347107438,0.0495867768595041,0.0165289256198347,0.4318181818181818,1.0,9,0.3214285714,5,0.1785714286,1,0.03571428571,1,0.03571428571,1,0.03571428571,0,0.0,0,0.0,0,0.0,11,0.3928571429,28,8,0.0191387559808612,6,69.16666666666667,5.0,39.84678991671307,1.6733200530681511,103,5,0.0669856459330143,0.9032258064516128
id_ t04M7Z,3281,N,Valga maakond,14.0,10.0,12.0,1.0,0.0,0.5,2.0,1.0,1.5,3.0,2.0,2.5,1.0,1.0,1.0,2.0,1.0,1.5,2.0,1.0,1.5,2.0,1.0,1.5,0.0,2.0,1.0,1.0,1.0,1.0,434,24,4.967741935483871,18.08333333333333,42,15.84985228710944,16.340380184331803,151,0.347926267281106,7.2482319471335215,34.93379728266655,0.0286255740224432,86.8,2.863834909277576,0.3847926267281106,0.0253456221198156,0.1612903225806451,0.0,0.1175115207373272,0.0161290322580645,0.0,0.2327188940092165,0.1474654377880184,0.2972350230414746,0.4961240310077519,24.88479262672812,0.6363636363636364,0.6428571428571429,0.1372549019607843,0.7142857142857143,0.1287128712871287,0.46875,0.3565891472868217,2.2222222222222223,0.0345622119815668,0.0414746543778801,0.0506912442396313,0.0668202764976958,0.0944700460829493,12,0.3863636363636363,0.1022727272727272,0.2215909090909091,0.0056818181818181,0.0,0.0056818181818181,0.0738636363636363,0.0681818181818181,0.0284090909090909,0.034090909090909,0.0,0.0284090909090909,0.0,0.0170454545454545,0.0056818181818181,0.0284090909090909,0.6193181818181818,0.3806818181818182,12,0.28125,5,0.0,0.9090909090909092,0.0909090909090909,0.0,9,0.4851485148514851,0.3861386138613861,0.1089108910891089,0.3267326732673267,0.0792079207920792,0.0891089108910891,0.6356589147286822,0.5426356589147286,0.0542635658914728,0.0387596899224806,0.1627906976744186,0.0620155038759689,0.2015503875968992,0.6356589147286822,0.0232558139534883,0.2248062015503876,0.2015503875968992,0.1162790697674418,0.0620155038759689,0.186046511627907,0.1472868217054263,0.0232558139534883,0.0155038759689922,0.4313725490196078,0.7142857142857143,7,0.2916666667,0,0.0,1,0.04166666667,1,0.04166666667,1,0.04166666667,2,0.08333333333,0,0.0,4,0.1666666667,8,0.3333333333,24,9,0.02073732718894,4,107.25,5.75,67.41105250624707,2.0615528128088303,129,4,0.0552995391705069,1.0
id_ 6YBSJA,3714,M,Valga maakond,14.0,10.0,12.0,1.0,0.0,0.5,2.0,2.0,2.0,2.0,1.0,1.5,3.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.0,1.0,430,30,5.904651162790698,14.333333333333334,52,16.76809479433877,18.86883720930233,192,0.4444444444444444,9.140872800534725,45.09723468257978,0.0221743086253197,143.71153846153845,2.649064714130088,0.5106382978723404,0.0674418604651162,0.0953488372093023,0.0,0.0976744186046511,0.0441860465116279,0.0023255813953488,0.1209302325581395,0.3069767441860465,0.2651162790697674,1.1578947368421053,46.86046511627907,0.7931034482758621,0.6829268292682927,0.238095238095238,0.631578947368421,0.2307692307692307,0.5075757575757576,0.3508771929824561,2.413793103448276,0.1162790697674418,0.1348837209302325,0.1627906976744186,0.1837209302325581,0.2325581395348837,12,0.4392523364485981,0.2149532710280373,0.0887850467289719,0.0046728971962616,0.0046728971962616,0.0093457943925233,0.0794392523364486,0.0186915887850467,0.0327102803738317,0.0420560747663551,0.0,0.0373831775700934,0.0,0.0046728971962616,0.0,0.02803738317757,0.8504672897196262,0.1448598130841121,12,0.1287878787878787,6,0.1034482758620689,0.9310344827586208,0.0689655172413793,0.0,7,0.2115384615384615,0.1923076923076923,0.0576923076923076,0.4807692307692308,0.1153846153846153,0.1538461538461538,0.6140350877192983,0.5877192982456141,0.0263157894736842,0.0,0.0350877192982456,0.0,0.4210526315789473,0.6140350877192983,0.043859649122807,0.3684210526315789,0.087719298245614,0.0789473684210526,0.0614035087719298,0.2807017543859649,0.2368421052631578,0.043859649122807,0.0,0.5,0.7368421052631579,8,0.2666666667,5,0.1666666667,2,0.06666666667,4,0.1333333333,1,0.03333333333,6,0.2,0,0.0,1,0.03333333333,3,0.1,30,9,0.0209302325581395,4,106.75,7.25,30.53276928154405,2.0615528128088303,66,5,0.0697674418604651,1.0
id_ uInxYW,4312,N,Valga maakond,8.0,8.0,8.0,0.0,0.0,0.0,2.0,1.0,1.5,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,2.0,1.5,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,2.5,430,34,5.32093023255814,12.647058823529411,38,13.95054839169497,14.973050615595078,213,0.4941724941724941,10.235456451207671,52.12482641946447,0.0191847161648595,90.02569593147751,2.921186973360886,0.4848484848484848,0.0767441860465116,0.1604651162790697,0.0,0.0813953488372093,0.0093023255813953,0.0,0.1488372093023255,0.2069767441860465,0.313953488372093,0.6592592592592592,33.48837209302326,0.8181818181818182,0.7681159420289855,0.2571428571428571,0.75,0.234375,0.651685393258427,0.3555555555555555,2.583333333333333,0.0604651162790697,0.0674418604651162,0.0837209302325581,0.1558139534883721,0.1860465116279069,11,0.489247311827957,0.1182795698924731,0.1559139784946236,0.0,0.010752688172043,0.010752688172043,0.032258064516129,0.0376344086021505,0.0376344086021505,0.0376344086021505,0.0,0.0376344086021505,0.0053763440860215,0.0,0.0,0.021505376344086,0.7580645161290323,0.2258064516129032,11,0.1797752808988764,3,0.1818181818181818,0.8484848484848485,0.1515151515151515,0.0,10,0.3125,0.296875,0.140625,0.265625,0.15625,0.140625,0.674074074074074,0.6518518518518519,0.0074074074074074,0.0148148148148148,0.1629629629629629,0.0148148148148148,0.3703703703703703,0.6296296296296297,0.1037037037037037,0.4296296296296296,0.1185185185185185,0.1111111111111111,0.0444444444444444,0.2074074074074074,0.1481481481481481,0.0592592592592592,0.0,0.5714285714285714,0.5,13,0.4814814815,1,0.03703703704,1,0.03703703704,2,0.07407407407,0,0.0,6,0.2222222222,0,0.0,2,0.07407407407,2,0.07407407407,27,3,0.0069767441860465,6,71.33333333333333,5.5,16.342174477916537,1.224744871391589,44,3,0.0627906976744186,0.7941176470588235
id_ 6etSdG,2759,N,Valga maakond,9.0,9.0,9.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,1.5,1.0,2.0,1.5,1.0,1.0,1.0,2.0,1.0,1.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,454,30,5.5,15.133333333333333,48,16.072389612768465,16.900986784140965,212,0.4651685393258427,9.812741086997528,48.58723885840413,0.0205815358825855,155.35419313850065,3.1113778730503894,0.4741573033707865,0.0704845814977973,0.1255506607929515,0.0,0.1101321585903083,0.0286343612334801,0.0022026431718061,0.1497797356828193,0.2466960352422907,0.2621145374449339,0.9411764705882352,40.418502202643175,0.71875,0.7017543859649122,0.12,0.6153846153846154,0.2794117647058823,0.6071428571428571,0.4033613445378151,1.8513513513513515,0.0484581497797356,0.0572687224669603,0.0682819383259911,0.0881057268722467,0.1299559471365639,14,0.4272300469483568,0.1924882629107981,0.1877934272300469,0.0046948356807511,0.0046948356807511,0.0093896713615023,0.0422535211267605,0.0093896713615023,0.0469483568075117,0.0093896713615023,0.0046948356807511,0.0375586854460093,0.0,0.0093896713615023,0.0046948356807511,0.0140845070422535,0.7323943661971831,0.2629107981220657,13,0.2946428571428571,5,0.34375,0.78125,0.21875,0.0,8,0.1764705882352941,0.1323529411764706,0.2352941176470588,0.3235294117647059,0.1764705882352941,0.1029411764705882,0.5714285714285714,0.5126050420168067,0.042016806722689,0.0252100840336134,0.0588235294117647,0.0504201680672268,0.3529411764705882,0.5462184873949579,0.0840336134453781,0.2857142857142857,0.1764705882352941,0.1092436974789916,0.0168067226890756,0.2605042016806723,0.1848739495798319,0.0504201680672268,0.0252100840336134,0.44,0.6153846153846154,25,0.4032258065,4,0.06451612903,1,0.01612903226,3,0.04838709677,2,0.03225806452,8,0.1290322581,0,0.0,2,0.03225806452,17,0.2741935484,62,15,0.0330396475770925,5,89.4,5.8,25.57928849675065,1.095445115010332,60,3,0.1365638766519823,2.066666666666667
